driver_id,age,vehicle_age_yrs,speeding_pct,harsh_braking_per100km,harsh_accel_per100km,cornering_per100km,night_driving_pct,phone_use_per_trip,max_speed_kmh,monthly_km,harsh_event_index,speed_risk_index,distraction_score,risk_score,risk_tier,is_high_risk
DRV-1462,32,2,0.1677,2.27,2.01,1.79,0.0732,2.27,99.4,457,0.1147,0.24,0.2838,0.7,Low,0
DRV-1463,26,2,0.1051,7.06,3.41,3.87,0.1083,1.2,116.4,968,0.2754,0.2693,0.15,1.3,Low,0
DRV-1464,40,6,0.211,6.85,6.02,3.61,0.1506,1.81,108.3,232,0.3095,0.2972,0.2262,97.7,High,1
DRV-1465,31,7,0.0161,6.09,3.17,2.31,0.0893,0.38,66.8,100,0.2208,0.0344,0.0475,0.6,Low,0
DRV-1466,33,0,0.1451,5.47,5.33,4.01,0.1926,1.69,137.5,486,0.2784,0.3704,0.2112,96.0,High,1
DRV-1467,27,14,0.1155,5.63,3.82,2.7,0.1845,1.71,94.4,610,0.2303,0.1925,0.2138,4.2,Low,0
DRV-1468,40,0,0.1737,5.67,3.6,3.26,0.1213,1.41,98.1,223,0.2386,0.2384,0.1762,2.0,Low,0
DRV-1469,22,0,0.0875,2.56,5.08,2.59,0.0941,1.52,91.7,341,0.1877,0.167,0.19,0.3,Low,0
DRV-1470,42,1,0.0454,3.95,3.42,3.26,0.1237,1.41,98.8,246,0.2012,0.1705,0.1762,0.4,Low,0
DRV-1471,31,0,0.1361,2.05,1.4,0.93,0.0514,0.58,80.1,490,0.0829,0.1502,0.0725,0.0,Low,0
DRV-1472,46,3,0.049,3.31,4.03,2.9,0.1159,0.92,100.8,437,0.1914,0.18,0.115,0.1,Low,0
DRV-1473,43,12,0.1292,7.37,5.05,3.85,0.1553,1.92,121.5,172,0.3086,0.3017,0.24,99.4,High,1
DRV-1474,39,15,0.0,5.76,6.73,3.35,0.1087,1.16,113.6,275,0.2944,0.201,0.145,3.7,Low,0
DRV-1475,48,3,0.1602,6.5,7.37,3.4,0.1285,1.35,114.6,364,0.3208,0.2929,0.1688,11.5,Low,0
DRV-1476,56,19,0.288,11.72,8.33,7.38,0.2982,3.38,139.4,522,0.5208,0.4562,0.4225,99.8,High,1
DRV-1477,53,4,0.068,2.49,3.45,1.74,0.0847,1.46,89.1,243,0.1421,0.1465,0.1825,0.3,Low,0
DRV-1478,22,0,0.103,10.3,3.79,2.93,0.1337,1.4,122.5,427,0.3278,0.291,0.175,9.1,Low,0
DRV-1479,30,4,0.0,1.37,2.14,0.89,0.0387,0.4,79.8,405,0.0809,0.0742,0.05,0.0,Low,0
DRV-1480,32,4,0.173,8.01,7.91,4.65,0.2001,2.03,118.1,330,0.385,0.313,0.2537,100.0,High,1
DRV-1481,45,5,0.1109,4.32,3.19,3.2,0.1275,0.86,110.2,296,0.2036,0.2492,0.1075,0.5,Low,0
DRV-1482,31,0,0.1357,6.17,3.11,3.58,0.1041,1.35,102.0,479,0.2468,0.2321,0.1688,0.8,Low,0
DRV-1483,31,0,0.0,3.24,0.49,0.53,0.0214,0.37,76.3,186,0.0836,0.0611,0.0462,0.0,Low,0
DRV-1484,29,6,0.134,3.52,2.92,2.55,0.1135,1.23,91.7,494,0.1701,0.1926,0.1538,0.0,Low,0
DRV-1485,41,11,0.0276,2.81,1.18,1.7,0.0418,0.58,100.9,154,0.1099,0.1686,0.0725,0.0,Low,0
DRV-1486,45,1,0.203,8.11,7.72,6.13,0.2771,3.21,140.4,164,0.4135,0.4132,0.4012,99.9,High,1
DRV-1487,23,0,0.0895,3.0,2.99,5.82,0.0996,1.4,100.6,232,0.2262,0.2015,0.175,0.3,Low,0
DRV-1488,31,2,0.0,1.63,3.13,2.26,0.0429,0.55,76.0,709,0.13,0.06,0.0688,0.1,Low,0
DRV-1489,18,3,0.0931,3.66,3.77,5.38,0.0981,1.44,101.0,123,0.2436,0.205,0.18,1.7,Low,0
DRV-1490,18,0,0.0,4.09,2.53,1.78,0.0474,2.19,88.5,212,0.1596,0.1069,0.2738,0.0,Low,0
DRV-1491,43,14,0.0,0.66,0.56,0.08,0.0151,0.04,69.4,129,0.0241,0.0353,0.005,0.0,Low,0
DRV-1492,41,2,0.0,4.55,5.63,2.49,0.082,0.91,92.7,663,0.2346,0.1226,0.1138,0.3,Low,0
DRV-1493,40,2,0.0208,1.78,3.17,1.44,0.0525,0.95,95.5,794,0.1172,0.1446,0.1188,0.0,Low,0
DRV-1494,57,3,0.1854,5.94,4.99,4.92,0.1216,0.95,115.2,281,0.3004,0.309,0.1188,9.7,Low,0
DRV-1495,18,1,0.1802,8.85,5.53,5.38,0.2588,2.33,110.1,523,0.3768,0.287,0.2912,98.9,High,1
DRV-1496,18,3,0.1862,8.4,4.25,4.07,0.1345,2.36,102.6,326,0.3202,0.2622,0.295,85.2,High,1
DRV-1497,24,6,0.3144,6.29,6.57,5.53,0.2226,2.21,127.9,294,0.3459,0.4275,0.2762,99.9,High,1
DRV-1498,18,0,0.1305,4.12,3.54,2.78,0.1059,1.08,99.4,329,0.197,0.2195,0.135,0.1,Low,0
DRV-1499,30,10,0.0378,2.95,2.91,2.36,0.0807,2.06,105.8,171,0.1547,0.1925,0.2575,0.8,Low,0
DRV-1500,44,4,0.0,0.9,0.73,0.66,0.0338,0.81,79.6,415,0.0434,0.0735,0.1013,0.0,Low,0
DRV-1501,41,9,0.1226,4.62,4.99,3.19,0.1628,1.49,114.9,345,0.2394,0.2733,0.1862,9.2,Low,0
DRV-1502,50,6,0.1475,9.22,8.08,4.44,0.1917,1.89,105.9,108,0.4079,0.2533,0.2362,99.1,High,1
DRV-1503,42,1,0.0617,5.32,8.46,2.64,0.1015,1.25,108.3,325,0.3002,0.2151,0.1562,3.2,Low,0
DRV-1504,33,2,0.3263,10.14,12.67,6.65,0.2296,2.74,115.9,157,0.547,0.3891,0.3425,100.0,High,1
DRV-1505,31,1,0.1608,5.25,5.53,3.71,0.2215,1.32,113.8,504,0.2714,0.2902,0.165,15.9,Low,0
DRV-1506,43,1,0.0717,7.76,5.14,7.37,0.1767,2.51,118.6,883,0.3883,0.2592,0.3137,97.5,High,1
DRV-1507,19,10,0.0125,4.7,2.18,1.98,0.0839,1.19,99.4,389,0.1699,0.1546,0.1488,0.0,Low,0
DRV-1508,18,0,0.0327,2.59,1.83,3.75,0.0746,1.03,96.7,192,0.1573,0.1556,0.1288,0.0,Low,0
DRV-1509,42,18,0.0877,1.84,2.3,3.91,0.0675,2.25,71.4,105,0.1533,0.091,0.2812,2.4,Low,0
DRV-1510,40,16,0.1175,2.92,3.54,1.24,0.0439,2.61,107.6,520,0.1422,0.2431,0.3262,1.0,Low,0
DRV-1511,56,11,0.3433,7.12,5.23,6.42,0.1806,1.83,125.4,373,0.358,0.4341,0.2288,99.0,High,1
DRV-1512,46,0,0.0,1.25,5.9,0.52,0.0558,0.27,93.9,461,0.1337,0.1271,0.0338,0.1,Low,0
DRV-1513,41,4,0.0171,2.96,1.39,1.36,0.1367,1.12,80.0,286,0.1096,0.0844,0.14,0.0,Low,0
DRV-1514,34,0,0.2756,9.2,7.18,6.18,0.2391,3.51,137.8,98,0.4273,0.4433,0.4388,99.8,High,1
DRV-1515,28,0,0.116,7.89,5.85,3.6,0.1792,1.63,100.2,319,0.3273,0.2146,0.2037,91.9,High,1
DRV-1516,34,1,0.0652,3.32,3.0,2.79,0.0838,0.84,98.6,185,0.1722,0.1806,0.105,0.0,Low,0
DRV-1517,49,5,0.086,3.99,5.79,2.89,0.1367,1.3,94.1,248,0.2341,0.1752,0.1625,1.2,Low,0
DRV-1518,43,0,0.0,2.76,3.84,2.56,0.0691,1.09,158.3,954,0.1704,0.3686,0.1362,7.1,Low,0
DRV-1519,49,1,0.168,6.0,4.65,4.45,0.2689,1.71,124.0,128,0.2865,0.3324,0.2138,97.2,High,1
DRV-1520,39,0,0.0358,2.35,3.83,1.27,0.0596,0.65,106.6,187,0.1362,0.1944,0.0812,0.0,Low,0
DRV-1521,27,1,0.1175,4.22,2.92,1.48,0.0735,2.04,86.4,340,0.1627,0.1636,0.255,0.1,Low,0
DRV-1522,51,1,0.065,3.09,3.07,1.77,0.1403,1.29,99.6,196,0.1484,0.1842,0.1612,0.2,Low,0
DRV-1523,50,3,0.101,7.05,5.09,7.73,0.1955,1.94,131.2,229,0.3804,0.3225,0.2425,99.6,High,1
DRV-1524,40,8,0.0105,1.23,2.4,0.99,0.0287,0.53,73.1,465,0.0844,0.0549,0.0662,0.0,Low,0
DRV-1525,44,3,0.03,7.92,5.32,4.05,0.1673,1.74,107.5,288,0.3281,0.1946,0.2175,88.0,High,1
DRV-1526,44,6,0.0146,5.27,3.88,3.02,0.0912,1.58,111.6,303,0.2305,0.2015,0.1975,0.3,Low,0
DRV-1527,32,3,0.0916,7.98,3.85,1.92,0.0803,1.51,89.6,208,0.2622,0.1614,0.1888,1.1,Low,0
DRV-1528,34,3,0.1672,9.13,7.14,5.58,0.1648,2.11,112.6,373,0.4132,0.2892,0.2638,99.5,High,1
DRV-1529,27,2,0.0956,5.51,2.81,1.32,0.0635,0.61,81.6,509,0.1834,0.1336,0.0762,0.0,Low,0
DRV-1530,34,5,0.0408,5.61,5.77,6.36,0.1716,1.85,101.6,615,0.3356,0.1784,0.2312,89.0,High,1
DRV-1531,50,3,0.1317,7.72,4.83,5.15,0.1583,1.62,89.9,325,0.3379,0.1846,0.2025,82.6,High,1
DRV-1532,48,0,0.0577,3.01,4.28,3.53,0.1084,0.91,79.4,446,0.2021,0.1045,0.1138,0.2,Low,0
DRV-1533,44,0,0.3252,18.24,8.39,7.37,0.2756,3.18,141.8,785,0.652,0.4856,0.3975,99.6,High,1
DRV-1534,49,0,0.0683,1.86,2.53,1.13,0.0457,1.1,94.4,338,0.102,0.1666,0.1375,0.0,Low,0
DRV-1535,33,1,0.0873,1.92,3.36,1.22,0.0471,0.9,121.4,294,0.1188,0.2783,0.1125,0.0,Low,0
DRV-1536,23,9,0.2208,4.61,4.24,2.99,0.1276,1.82,108.8,286,0.2227,0.3044,0.2275,9.1,Low,0
DRV-1537,36,5,0.1575,10.12,6.23,4.81,0.1619,2.56,105.7,227,0.4024,0.258,0.32,99.3,High,1
DRV-1538,37,7,0.3026,8.85,7.13,5.78,0.2339,2.62,130.5,197,0.4114,0.4308,0.3275,99.9,High,1
DRV-1539,46,11,0.1233,6.38,6.22,4.99,0.1882,3.0,130.9,261,0.3311,0.3337,0.375,99.8,High,1
DRV-1540,44,14,0.0715,6.89,4.08,4.87,0.1263,1.5,123.5,431,0.3032,0.2774,0.1875,29.1,Low,1
DRV-1541,50,3,0.2393,8.85,8.83,5.76,0.2258,2.72,135.6,280,0.4394,0.4151,0.34,99.9,High,1
DRV-1542,18,3,0.0,1.69,2.07,0.66,0.0191,0.37,90.7,377,0.0815,0.1151,0.0462,0.0,Low,0
DRV-1543,28,0,0.0756,1.73,1.25,2.23,0.0383,2.23,90.6,308,0.1,0.1563,0.2788,0.0,Low,0
DRV-1544,36,4,0.0297,1.14,1.39,1.56,0.0373,0.84,94.2,1147,0.0772,0.1446,0.105,0.0,Low,0
DRV-1545,43,2,0.1598,3.98,3.8,2.73,0.0974,1.69,87.6,254,0.1975,0.1914,0.2112,0.0,Low,0
DRV-1546,63,0,0.1242,5.55,4.64,3.46,0.1241,1.63,85.1,427,0.2575,0.1624,0.2037,22.0,Low,0
DRV-1547,26,6,0.0362,6.92,3.82,1.32,0.0291,0.66,112.6,771,0.2285,0.2172,0.0825,0.2,Low,0
DRV-1548,29,0,0.1621,6.03,6.78,3.01,0.1615,1.92,109.5,202,0.2938,0.2748,0.24,38.8,Low,0
DRV-1549,32,15,0.0479,3.37,5.48,3.27,0.1134,1.08,106.4,751,0.2241,0.2003,0.135,0.5,Low,0
DRV-1550,29,0,0.0425,4.34,5.75,4.04,0.1236,1.02,65.8,308,0.2634,0.0451,0.1275,3.5,Low,0
DRV-1551,27,5,0.1366,8.67,4.12,2.77,0.1577,1.14,123.3,352,0.2975,0.3125,0.1425,10.6,Low,0
DRV-1552,38,0,0.0868,3.4,2.96,4.01,0.1002,0.89,114.1,119,0.1975,0.2506,0.1112,0.0,Low,0
DRV-1553,49,5,0.0564,3.1,2.71,2.43,0.0873,1.19,79.7,181,0.1558,0.1049,0.1488,0.0,Low,0
DRV-1554,39,12,0.0143,0.71,2.63,6.11,0.0576,0.41,80.6,120,0.1802,0.0851,0.0512,0.1,Low,0
DRV-1555,27,7,0.1262,2.36,1.21,1.35,0.0437,0.38,90.2,326,0.0944,0.1827,0.0475,0.1,Low,0
DRV-1556,35,1,0.0,0.71,1.42,4.47,0.0879,0.42,69.1,349,0.1273,0.0341,0.0525,0.0,Low,0
DRV-1557,25,3,0.0177,9.39,2.1,2.9,0.0514,3.15,96.4,401,0.2808,0.1462,0.3938,10.5,Low,0
DRV-1558,49,0,0.0489,8.6,7.65,3.62,0.1425,1.54,127.1,200,0.3719,0.2785,0.1925,90.6,High,1
DRV-1559,55,0,0.0356,1.54,1.48,1.48,0.1473,0.57,92.6,677,0.0851,0.1418,0.0712,0.4,Low,0
DRV-1560,18,3,0.104,2.62,3.17,2.5,0.0968,0.71,76.0,610,0.1552,0.1172,0.0888,0.0,Low,0
DRV-1561,40,3,0.1639,4.35,3.91,5.56,0.1285,1.4,93.6,1314,0.2634,0.2161,0.175,5.0,Low,0
DRV-1562,28,1,0.0948,3.19,3.5,2.41,0.0884,1.96,98.7,1426,0.1703,0.1973,0.245,0.0,Low,0
DRV-1563,38,1,0.1149,4.43,2.63,1.91,0.0664,0.67,90.2,379,0.1706,0.1764,0.0838,0.0,Low,0
DRV-1564,36,0,0.165,6.41,4.59,4.01,0.1167,2.08,104.9,638,0.2849,0.2591,0.26,30.5,Low,0
DRV-1565,21,2,0.1782,4.29,3.95,2.61,0.1231,1.64,102.3,481,0.2038,0.2566,0.205,1.3,Low,0
DRV-1566,52,12,0.2152,7.59,5.85,5.77,0.1596,1.93,94.0,242,0.3647,0.2459,0.2412,96.4,High,1
DRV-1567,36,2,0.1459,3.41,2.07,1.9,0.063,0.9,101.5,348,0.1407,0.2359,0.1125,0.1,Low,0
DRV-1568,32,1,0.0431,2.42,1.63,1.3,0.0671,0.97,99.7,507,0.1016,0.1726,0.1212,0.0,Low,0
DRV-1569,39,4,0.0093,3.97,4.57,2.27,0.0788,1.22,106.6,3240,0.201,0.1799,0.1525,0.2,Low,0
DRV-1570,27,3,0.0873,6.52,1.64,3.84,0.0663,0.93,96.0,762,0.2345,0.183,0.1162,0.4,Low,0
DRV-1571,35,0,0.0526,5.0,0.91,0.43,0.0405,0.23,77.9,400,0.1238,0.0961,0.0288,0.1,Low,0
DRV-1572,18,1,0.2102,6.79,3.58,3.63,0.1758,1.17,99.2,462,0.2681,0.2626,0.1462,4.9,Low,0
DRV-1573,18,1,0.2684,7.03,9.23,4.65,0.1912,2.09,111.6,350,0.3874,0.3411,0.2612,99.5,High,1
DRV-1574,26,3,0.19,3.88,8.14,2.67,0.0892,0.85,115.3,358,0.2667,0.3119,0.1062,5.9,Low,0
DRV-1575,31,0,0.1186,6.67,5.54,2.41,0.0711,1.13,98.4,621,0.2739,0.2092,0.1412,1.7,Low,0
DRV-1576,18,2,0.0656,2.23,2.87,1.95,0.0497,0.65,71.9,270,0.1314,0.0807,0.0812,0.0,Low,0
DRV-1577,32,1,0.0998,7.98,5.46,6.0,0.2218,2.09,121.5,215,0.3706,0.2855,0.2612,99.8,High,1
DRV-1578,31,7,0.0296,0.64,4.22,2.94,0.0262,1.02,60.0,329,0.1419,0.0163,0.1275,0.2,Low,0
DRV-1579,37,0,0.139,7.18,5.23,4.32,0.1719,2.47,122.3,404,0.3172,0.3101,0.3088,99.9,High,1
DRV-1580,45,11,0.183,8.07,6.5,3.94,0.1932,2.31,120.6,286,0.3485,0.3279,0.2888,99.6,High,1
DRV-1581,58,7,0.0874,13.25,3.04,3.62,0.1048,1.04,92.7,356,0.3881,0.1707,0.13,3.0,Low,0
DRV-1582,43,3,0.0809,2.86,1.61,4.4,0.0586,0.65,80.7,702,0.172,0.1221,0.0812,0.0,Low,0
DRV-1583,26,9,0.1377,9.92,5.07,4.18,0.1417,1.8,119.6,351,0.3665,0.2992,0.225,99.0,High,1
DRV-1584,45,10,0.1955,7.75,4.66,3.62,0.287,2.26,110.9,226,0.3051,0.2984,0.2825,98.8,High,1
DRV-1585,54,7,0.0,5.25,2.84,3.62,0.1428,1.29,79.4,204,0.2247,0.0728,0.1612,1.3,Low,0
DRV-1586,24,2,0.028,1.43,1.31,1.46,0.055,0.27,98.2,254,0.0796,0.1587,0.0338,0.0,Low,0
DRV-1587,25,1,0.2732,9.87,7.19,4.74,0.1954,2.58,114.7,1280,0.412,0.3554,0.3225,99.5,High,1
DRV-1588,20,7,0.1841,6.32,2.95,2.11,0.0823,0.75,80.6,321,0.2178,0.1785,0.0938,0.4,Low,0
DRV-1589,31,1,0.1608,4.75,3.64,3.77,0.1096,1.27,123.0,571,0.2311,0.3247,0.1588,3.8,Low,0
DRV-1590,42,0,0.1122,1.66,1.4,1.69,0.0692,0.2,95.3,311,0.0903,0.1941,0.025,0.0,Low,0
DRV-1591,55,0,0.0234,2.0,1.09,2.02,0.0599,1.27,78.0,193,0.0986,0.0804,0.1588,0.0,Low,0
DRV-1592,48,0,0.0196,5.31,1.3,0.93,0.0325,0.23,69.4,233,0.1465,0.046,0.0288,0.0,Low,0
DRV-1593,42,2,0.1525,5.18,5.34,4.3,0.1221,1.25,96.7,437,0.2786,0.2215,0.1562,4.9,Low,0
DRV-1594,38,0,0.1752,7.65,5.57,5.51,0.1642,1.99,114.9,289,0.356,0.3022,0.2488,99.9,High,1
DRV-1595,42,0,0.0,6.76,0.8,0.38,0.0588,1.02,97.7,1165,0.1561,0.1414,0.1275,0.0,Low,0
DRV-1596,43,2,0.0615,6.63,3.51,2.12,0.1007,1.85,116.7,308,0.2335,0.2464,0.2312,1.6,Low,0
DRV-1597,53,3,0.1229,6.76,6.06,4.9,0.2073,2.02,125.3,432,0.3342,0.3125,0.2525,99.8,High,1
DRV-1598,37,2,0.0392,1.86,0.3,1.3,0.084,0.24,89.5,295,0.0682,0.1322,0.03,0.2,Low,0
DRV-1599,41,2,0.1977,11.17,6.21,4.91,0.1759,2.26,122.5,493,0.4251,0.3431,0.2825,99.9,High,1
DRV-1600,33,3,0.0345,2.94,4.82,1.87,0.0481,0.91,82.3,644,0.1765,0.1026,0.1138,0.1,Low,0
DRV-1601,39,1,0.1707,8.76,8.35,5.35,0.1786,2.29,108.8,194,0.4214,0.2769,0.2862,98.4,High,1
DRV-1602,34,4,0.0935,6.66,6.32,1.49,0.0723,1.01,98.3,661,0.2683,0.195,0.1262,1.6,Low,0
DRV-1603,23,9,0.1559,5.04,4.51,3.57,0.0958,1.34,115.7,109,0.2474,0.2946,0.1675,8.6,Low,0
DRV-1604,48,0,0.0123,5.24,6.5,2.49,0.1155,0.93,92.2,651,0.2629,0.1275,0.1162,2.1,Low,0
DRV-1605,55,0,0.0,1.8,2.0,1.29,0.0766,1.61,105.0,354,0.0951,0.1688,0.2013,0.1,Low,0
DRV-1606,37,5,0.0994,3.02,2.39,1.44,0.0622,2.24,85.0,168,0.129,0.1484,0.28,0.2,Low,0
DRV-1607,41,2,0.0,2.66,4.91,7.62,0.1064,0.77,96.2,191,0.2874,0.1358,0.0962,2.2,Low,0
DRV-1608,48,1,0.1395,5.52,4.77,5.24,0.129,1.25,101.7,482,0.2947,0.2331,0.1562,10.9,Low,0
DRV-1609,36,2,0.2727,6.57,5.67,6.93,0.1823,2.13,135.0,85,0.3645,0.4312,0.2662,99.7,High,1
DRV-1610,40,6,0.1661,2.71,3.39,2.52,0.1141,0.72,101.7,350,0.1611,0.2477,0.09,0.0,Low,0
DRV-1611,35,2,0.2426,7.98,6.01,5.02,0.1728,2.24,124.6,242,0.3602,0.3757,0.28,100.0,High,1
DRV-1612,31,9,0.2249,8.63,6.01,4.58,0.2192,2.15,122.6,395,0.3644,0.3584,0.2688,100.0,High,1
DRV-1613,44,3,0.2369,7.11,3.33,2.34,0.1115,2.5,89.0,99,0.2445,0.239,0.3125,6.7,Low,0
DRV-1614,44,0,0.0,3.24,3.56,3.73,0.123,1.04,72.2,130,0.1987,0.0458,0.13,0.0,Low,0
DRV-1615,49,4,0.1001,4.8,4.05,3.02,0.1808,1.38,102.9,172,0.2239,0.2159,0.1725,1.4,Low,0
DRV-1616,37,1,0.0789,15.3,2.24,1.25,0.054,2.02,84.1,417,0.3683,0.1338,0.2525,6.8,Low,0
DRV-1617,23,6,0.0078,2.25,2.91,3.01,0.032,0.96,92.8,345,0.1537,0.1273,0.12,0.0,Low,0
DRV-1618,51,2,0.1431,3.11,2.41,2.23,0.0646,0.8,93.7,678,0.147,0.2051,0.1,0.0,Low,0
DRV-1619,29,1,0.0693,2.83,4.15,1.66,0.0653,1.37,90.8,242,0.159,0.1536,0.1713,0.2,Low,0
DRV-1620,28,5,0.1248,6.06,4.68,4.8,0.1665,1.55,71.3,522,0.2952,0.111,0.1938,51.9,Moderate,0
DRV-1621,31,1,0.0499,2.99,3.67,1.63,0.1047,1.21,101.5,570,0.1536,0.1831,0.1512,0.0,Low,0
DRV-1622,18,0,0.1817,8.58,10.63,5.93,0.1973,2.65,131.2,285,0.4674,0.3669,0.3312,100.0,High,1
DRV-1623,35,2,0.0,0.8,2.63,0.74,0.0461,1.07,95.0,121,0.0746,0.1312,0.1338,0.1,Low,0
DRV-1624,45,1,0.1244,3.97,4.08,3.02,0.1494,1.84,105.0,408,0.2078,0.2372,0.23,2.8,Low,0
DRV-1625,32,2,0.0226,2.58,3.37,1.96,0.0621,1.05,109.6,192,0.147,0.1984,0.1312,0.0,Low,0
DRV-1626,54,11,0.2325,6.91,5.65,4.64,0.1711,2.13,113.5,555,0.3252,0.3285,0.2662,99.6,High,1
DRV-1627,53,2,0.2684,9.3,9.26,5.41,0.2228,2.75,131.9,318,0.4485,0.4172,0.3438,100.0,High,1
DRV-1628,48,4,0.096,1.69,1.96,1.12,0.0571,0.68,89.7,324,0.0889,0.1642,0.085,0.0,Low,0
DRV-1629,18,5,0.0,0.75,2.02,1.02,0.0319,0.54,90.4,532,0.0691,0.114,0.0675,0.0,Low,0
DRV-1630,55,1,0.0,3.12,10.16,1.86,0.1356,0.62,98.9,859,0.2689,0.1459,0.0775,4.0,Low,0
DRV-1631,35,0,0.0937,7.33,3.26,2.33,0.0858,1.02,107.2,335,0.2475,0.2285,0.1275,0.3,Low,0
DRV-1632,58,1,0.2109,2.35,2.7,2.95,0.036,0.63,91.7,480,0.151,0.2349,0.0788,0.4,Low,0
DRV-1633,30,3,0.1351,2.44,3.53,3.93,0.1053,1.14,91.2,609,0.1862,0.1913,0.1425,0.3,Low,0
DRV-1634,36,2,0.0393,3.02,3.22,4.38,0.0757,0.76,107.4,126,0.2017,0.1994,0.095,0.4,Low,0
DRV-1635,39,2,0.1987,6.72,6.52,4.22,0.1577,2.2,99.5,152,0.3275,0.2574,0.275,98.5,High,1
DRV-1636,26,0,0.0685,0.93,3.13,1.19,0.0307,0.25,78.1,249,0.0946,0.1055,0.0312,0.0,Low,0
DRV-1637,18,2,0.0,2.27,5.48,3.52,0.0855,0.79,109.6,963,0.2071,0.186,0.0988,0.8,Low,0
DRV-1638,18,6,0.1258,2.42,1.61,6.25,0.0763,0.97,81.9,492,0.2002,0.1513,0.1212,0.4,Low,0
DRV-1639,73,1,0.0894,8.0,3.56,2.39,0.129,1.1,101.8,88,0.2671,0.2059,0.1375,1.8,Low,0
DRV-1640,18,13,0.1615,9.47,4.83,4.83,0.152,1.7,134.8,240,0.3665,0.3693,0.2125,98.6,High,1
DRV-1641,18,4,0.0828,4.08,2.72,2.03,0.0789,1.41,97.1,186,0.1675,0.1847,0.1762,0.0,Low,0
DRV-1642,44,0,0.1252,2.79,2.63,2.35,0.061,1.6,82.9,401,0.1466,0.1547,0.2,0.0,Low,0
DRV-1643,20,3,0.0,1.22,2.28,1.0,0.0646,0.24,99.5,678,0.0824,0.1481,0.03,0.0,Low,0
DRV-1644,18,13,0.0,4.16,4.1,4.89,0.1212,1.07,98.7,827,0.2493,0.1451,0.1338,1.3,Low,0
DRV-1645,18,0,0.0785,2.17,1.83,1.43,0.0753,0.77,90.9,367,0.1025,0.1591,0.0962,0.0,Low,0
DRV-1646,41,4,0.0,1.87,1.26,1.38,0.0541,1.38,66.0,408,0.086,0.0225,0.1725,0.0,Low,0
DRV-1647,25,5,0.0408,3.31,4.57,2.19,0.1461,0.67,91.9,248,0.1862,0.1421,0.0838,0.6,Low,0
DRV-1648,45,0,0.1152,7.34,1.96,1.45,0.0972,1.01,98.2,520,0.2085,0.2066,0.1262,0.0,Low,0
DRV-1649,37,10,0.0716,4.4,1.63,1.51,0.0821,0.49,83.3,1748,0.1454,0.1268,0.0612,0.0,Low,0
DRV-1650,39,0,0.1098,4.67,1.78,1.28,0.0903,1.24,75.4,218,0.1487,0.1181,0.155,0.1,Low,0
DRV-1651,32,14,0.0942,3.68,2.13,3.0,0.0817,1.68,87.3,853,0.1691,0.1542,0.21,0.0,Low,0
DRV-1652,34,6,0.1932,7.75,1.86,2.92,0.0529,0.82,83.7,533,0.2444,0.1951,0.1025,0.3,Low,0
DRV-1653,27,4,0.1085,5.61,5.69,3.36,0.1601,1.67,109.8,538,0.2742,0.2464,0.2088,66.2,Moderate,1
DRV-1654,28,0,0.0983,2.76,2.64,2.83,0.0829,0.9,90.8,386,0.1558,0.1696,0.1125,0.0,Low,0
DRV-1655,24,1,0.0,1.13,2.09,1.26,0.0514,0.66,105.5,1069,0.0826,0.1706,0.0825,0.0,Low,0
DRV-1656,56,5,0.0906,1.2,1.62,1.33,0.099,1.77,91.2,361,0.0776,0.1668,0.2212,0.0,Low,0
DRV-1657,33,2,0.036,2.36,2.49,2.16,0.0573,0.56,68.2,267,0.1319,0.0506,0.07,0.0,Low,0
DRV-1658,18,0,0.4179,13.37,10.69,9.6,0.2776,3.36,152.8,431,0.6376,0.5778,0.42,99.9,High,1
DRV-1659,41,5,0.0236,2.7,3.85,2.19,0.0585,0.61,92.2,356,0.162,0.1337,0.0762,0.0,Low,0
DRV-1660,28,0,0.168,5.39,6.08,2.03,0.1083,1.11,113.4,411,0.2497,0.2927,0.1388,3.9,Low,0
DRV-1661,37,6,0.0469,1.63,2.27,0.32,0.0405,0.68,80.7,90,0.0768,0.1034,0.085,0.0,Low,0
DRV-1662,34,8,0.0594,2.52,4.5,2.36,0.1049,0.82,91.8,322,0.1726,0.1519,0.1025,0.0,Low,0
DRV-1663,55,3,0.2229,7.45,5.7,5.12,0.1685,1.92,145.9,331,0.3464,0.4447,0.24,99.8,High,1
DRV-1664,33,0,0.0651,1.76,1.89,1.49,0.0877,1.43,78.5,400,0.0965,0.1052,0.1788,0.0,Low,0
DRV-1665,47,3,0.2072,6.7,5.43,4.52,0.2169,2.11,132.1,220,0.3149,0.3843,0.2638,99.6,High,1
DRV-1666,46,9,0.0192,4.16,1.03,1.25,0.0317,0.54,88.0,909,0.1254,0.1156,0.0675,0.0,Low,0
DRV-1667,21,0,0.0358,5.16,3.42,1.93,0.0875,1.04,91.8,127,0.1988,0.1389,0.13,0.2,Low,0
DRV-1668,40,0,0.0615,6.45,2.55,2.33,0.0841,1.47,90.9,383,0.2181,0.1497,0.1838,0.0,Low,0
DRV-1669,28,5,0.0,3.2,1.89,1.2,0.0506,1.41,105.8,421,0.1195,0.1717,0.1762,0.0,Low,0
DRV-1670,23,6,0.1414,3.46,3.97,2.28,0.0889,1.59,106.4,1387,0.181,0.2518,0.1988,1.8,Low,0
